Voltage,SMILES
2.6,O=C1C=CC(C2=C1C3C4=C(C2C5=C3C(C=CC5=O)=O)C(C=CC4=O)=O)=O
0.7,CC1=C2NC=CC2=C(C(O)=C1O)C3=C4NC=CC4=C(C)C(C3=O)=O
3.6,CC1(CC(CC(C)(N1[O])C)OCC2=CN(N=N2)C3CC(C)(N(C(C)(C3)C)[O])C)C
1.5,S=C(S[Li])C1=CC=C(C(S[Li])=S)C=C1
1.5,SC(C1=CC=C(C(S)=S)C=C1)=S
1.1,O=C(S[Li])C1=CC=C(C(S[Li])=O)C=C1
1.1,SC(C1=CC=C(C(S)=O)C=C1)=O
1.3,[Li]SC(C(C=C1)=CC=C1C2=CC=C(C(S[Li])=S)C=C2)=S
1.3,SC(C1=CC=C(C2=CC=C(C=C2)C(S)=S)C=C1)=S
2,S=C(SSSSSSC(=S)N1CCCCC1)N1CCCCC1
2,SC(N1CCCCC1)=S
2,S=C(N1CCCCC1)S[Li]
2.3,[Li]SC1=C(C=CC=C1)S[Li]
2.3,SC1=C(C=CC=C1)S
2.3,C1=CC=C2SSC3=C(C=CC=C3)SSC2=C1
2.4,C1(SSSSSSSSC2=CC=CC=N2)=NC=CC=C1
2.4,C1(SSSSSSSC2=CC=CC=N2)=NC=CC=C1
2.4,C1(SSSSSSC2=CC=CC=N2)=NC=CC=C1
2.4,C1(SSSSSC2=CC=CC=N2)=NC=CC=C1
2.4,C1(SSSSC2=CC=CC=N2)=NC=CC=C1
2.4,C1(SSSC2=CC=CC=N2)=NC=CC=C1
2.4,C1(SSC2=CC=CC=N2)=NC=CC=C1
1.5,N#CC(C(C#N)C#N)C#N
2.2,O=C1C2=CC=CC=C2C(=O)C(C2=C(O)C(=O)C3=C(C=CC=C3)C2=O)=C1O
3,O=C1C2=C(SN=N2)C(=O)C2=C1SN=N2
3,OC1=C2C(SN=N2)=C(C3=C1SN=N3)O
2.7,O=C1C2=NSN=C2C(=O)C2=NSN=C12
2.4,O=C1C2=C(C(C3=C1[N-]SS3)=O)S[S+]=C2
2.4,OC1=C([N-]SS2)C2=C(O)C3=C1C=[S+]S3
2.15,[Li]SC1=CC=CC(S[Li])=C1
2.3,[Li]SC1=CC=CC=C1S[Li]
2.3,S=C1C(C=CC=C1)=S
2.1,[Li]SC(C=C1)=CC=C1S[Li]
2.1,S=C(C=C1)C=CC1=S
2.9,C1=CC=C(P(SSSSP(C2=CC=CC=C2)C2=CC=CC=C2)C2=CC=CC=C2)C=C1
2.2,O=C1C2=C(SC3=C(SSC3=S)S2)C(=O)C2=C1SC1=C(SSC1=S)S2
2.22,C1(SSSSC2=CC=CC=C2)=CC=CC=C1
2.18,COC1=CC=C(C=C1)SSSSC2=CC=C(C=C2)OC
2.3,FC(F)(C1=CC=C(C=C1)SSSSC2=CC=C(C=C2)C(F)(F)F)F
2,CSC1=CC2=C(OCN(C2)C3=CC=CC=C3)C=C1
2.6,CC(OC(SSSSSSC(OC(C)C)=S)=S)C
4.05,O=C(OCC1=CC=C2SC3=C(SC2=C1)C=CC=C3)C4C(C=C)CC(C=C)C4
4,O=C(C1C(CC(C1C(OCC2=CC=C3SC4=C(C=CC=C4)SC3=C2)=O)C=C)C=C)OCC5=CC=C6SC7=C(C=CC=C7)SC6=C5
3.95,C=CC1CC(C=C)CC1C2=CC=C3SC(C=CC=C4)=C4SC3=C2
3.8,C1=CC=C(N2C3=CC4=C(C=C3C3=C2C=CC=C3)N(C2=CC=CC=C2)C2=C4C=CC=C2)C=C1
3.6,C1=CC=C(N2C3=C(C=CC=C3)SC3=C2C=CC=C3)C=C1
3.6,C1(N2C3=C(SC4=C2C=CC=C4)C=CC=C3)=CC=CC(N5C6=C(SC7=C5C=CC=C7)C=CC=C6)=C1
3.65,C1(N2C3=C(C=CC=C3)SC4=C2C=CC=C4)=CC(N5C6=C(C=CC=C6)SC7=C5C=CC=C7)=CC(N8C9=C(C=CC=C9)SC%10=C8C=CC=C%10)=C1
3.5,C1(N2C3=C(OC4=C2C=CC=C4)C=CC=C3)=CC=CC=C1
3.6,C1(N2C3=C(OC4=C2C=CC=C4)C=CC=C3)=CC(N5C6=C(OC7=C5C=CC=C7)C=CC=C6)=CC=C1
3.7,C1(N2C3=C(OC4=C2C=CC=C4)C=CC=C3)=CC(N5C6=C(OC7=C5C=CC=C7)C=CC=C6)=CC(N8C9=C(OC%10=C8C=CC=C%10)C=CC=C9)=C1
4,BrC1=C2OC3=C(OC2=C(C4=C1OC5=CC=CC=C5O4)Br)C=CC=C3
3.64,O=C1C2=C(C(C3=C1N=C(C4=CC=C(C=C4)N(C5=CC=CC=C5)C6=CC=CC=C6)N3)=O)N=C(N2)C7=CC=C(C=C7)N(C8=CC=CC=C8)C9=CC=CC=C9
1,O=C(C1=CC=C(C=C1)/C2=C3C=C/C(N\3)=C(C4=N/C(C=C4)=C(C5=CC=C(/C(C6=CC=C(C=C6)C(O)=O)=C7C=CC2=N/7)N5)/C8=CC=C(C=C8)C(O)=O)\C9=CC=C(C=C9)C(O)=O)O
2.7,[Li]O/N=C1C=C/C(C=C/1)=N\O[Li]
2.7,O/N=C1C=C/C(C=C/1)=N\O
0.8,O=C1C(O[Li])=C(C1=O)O[Li]
0.8,O=C1C(O)=C(C1=O)O
0.8,OC1=C(O)C(O[Li])=C1O[Li]
0.8,[Li]OC1=C(O[Li])C(O[Li])=C1O[Li]
0.8,OC1=C(O)C(O)=C1O
1.7,O=C1C(C(C(O[Li])=C1O[Li])=O)=O
1.7,O=C1C(C(C(O)=C1O)=O)=O
1.7,OC1=C(O[Li])C(O[Li])=C(O)C1=O
1.7,O=C1C(O[Li])=C(C(O[Li])=C1O[Li])O[Li]
1.7,OC1=C(O)C(O)=C(O)C1=O
2.2,O=C1C(C(C(O[Li])=C(C1=O)O[Li])=O)=O
2.2,O=C1C(C(C(O)=C(C1=O)O)=O)=O
2.2,OC1=C(O)C(O[Li])=C(O[Li])C(O)=C1O
2.2,OC1=C(O)C(O)=C(O)C(O)=C1O
2.2,[Li]OC1=C(O[Li])C(O[Li])=C(O[Li])C(O[Li])=C1O[Li]
2.5,CN1C=NC2=C1C(N(C(N2C)=O)C)=O
2.4,CN1C(F)=NC2=C1C(N(C(N2C)=O)C)=O
2.35,CN1C(Cl)=NC2=C1C(N(C(N2C)=O)C)=O
2.15,CN1C(Br)=NC2=C1C(N(C(N2C)=O)C)=O
2.1,CN1C(I)=NC2=C1C(N(C(N2C)=O)C)=O
0.5,O=N(C1=CC2=C3C(C4=NC5=CC=CC=C5N=C4C6=CC=CC(C7=NC8=CC=CC=C8N=C72)=C63)=C1)=O
0.2,CN(C1C(O)=C(C(C2(C(O)=C3C(C4=C(C(O)(C3C(C12)O)C)C=CC=C4O)=O)O)=O)C(N)=O)C
1,OC(C1=NC=CN=C1C(O)=O)=O
0.9,O=C(O)C1=NC=C(C(O)=O)N=C1
0.85,O=C(O)C1=NC(C(O)=O)=CN=C1
2.2,O=N(C1=CC(N(=O)=O)=CC(NC2=CC=C(C=C2)C3=CC(C4=CC=C(C=C4)NC5=CC(N(=O)=O)=CC(N(=O)=O)=C5)=CC(C6=CC=C(C=C6)NC7=CC(N(=O)=O)=CC(N(=O)=O)=C7)=C3)=C1)=O
0.75,O=C1C2=CC=C3C(N(C(C4=C3C2=C(C(N1C5=CC=C(C=C5)N(=O)=O)=O)C=C4)=O)C6=CC=C(C=C6)N(=O)=O)=O
0.7,O=N(C1=CC(N(C(C2=C3C4=C(C(N5C6=CC(N(=O)=O)=CC(N(=O)=O)=C6)=O)C=C2)=O)C(C3=CC=C4C5=O)=O)=CC(N(=O)=O)=C1)=O
1.1,O=C(C1=CN=C(C=C1)C(O)=O)O
1.1,O=C(C1=CN=C(C=C1)C(O[Li])=O)O[Li]
1.1,O/C(O)=C1C=N/C(C=C\1)=C(O)/O
1.1,[Li]O/C(O[Li])=C1C=N/C(C=C\1)=C(O[Li])/O[Li]
3.3,N#CC1=C(C#N)C(=O)C(Cl)=C(Cl)C1=O
3.3,N#CC1=C(O)C(Cl)=C(Cl)C(O)=C1C#N
3.3,N#CC1=C(O[Li])C(Cl)=C(Cl)C(O[Li])=C1C#N
1.2,OC1=C(C(C(Cl)=C(C1=O)Cl)=O)C#N
1.2,OC1=C(O)C(Cl)=C(Cl)C(O)=C1C#N
1.2,N#CC(C(O[Li])=C(O[Li])C(Cl)=C1Cl)=C1O[Li]
2.7,O=C(N=C1C2=NC3=C(N1CC)C=C(N=C45)C(N(C5=NC(NC4=O)=O)CC)=C3)NC2=O
2.5,O=C(N(C1=O)C)N=C2C1=NC3=C(C=C(C(N4CC)=C3)N=C5C4=NC(N(C5=O)C)=O)N2CC
0.7,O=C1OC2=C3C(C(OC4=C3C1=CC(O)=C4O)=O)=CC(O)=C2O
1.2,O=C(O)C1=CS/C(=C2/SC=C(C(=O)O)S2)S1
1.2,O=C(C1=CS/C(S1)=C2SC=C(S/2)C(O[Li])=O)O[Li]
1.2,OC(C1=CS/C(S1)=C2SC=C(S/2)C(O)O)O
1.2,[Li]OC(C1=CS/C(S1)=C2SC=C(S/2)C(O[Li])O[Li])O[Li]
1.2,O=C(O)C1=C(C(=O)O)SC(=C2SC(C(=O)O)=C(C(=O)O)S2)S1
1.2,O=C(C1=C(S/C(S1)=C2SC(C(O[Li])=O)=C(S/2)C(O[Li])=O)C(O[Li])=O)O[Li]
1.2,OC(C1=C(S/C(S1)=C2SC(C(O)O)=C(S/2)C(O)O)C(O)O)O
1.2,[Li]OC(C1=C(S/C(S1)=C2SC(C(O[Li])O[Li])=C(S/2)C(O[Li])O[Li])C(O[Li])O[Li])O[Li]
0.7,C1(C2=NC(C3=CN=CC=N3)=NC(C4=CN=CC=N4)=N2)=CN=CC=N1
3.4,CC1(C)C(C=CC=C2)=C2N3C4=C1C=CC=C4C5=CC=CC(C6(C)C)=C5N3C7=C6C=CC=C7
3.6,C12=C(N(N(C3=C4C=CC=C35)C6=C4C=CC=C6)C7=C2C=CC=C7)C5=CC=C1
3.6,C1(SC2=C3N4N5C6=C(SC7=C5C=CC=C7)C=CC=C6C3=CC=C2)=C4C=CC=C1
3.3,CC1=CC2=C(C=C1)N(C)C3=C2C=C(C=C3C4=CC(C)=CC5=C4N(C)C6=C5C=C(C=C6)C)C
2.3,O=C1S/C(C2=CC=CC=C12)=C3SC(C4=CC=CC=C4/3)=O
2.2,S=C1S/C(C2=CC=CC=C12)=C3SC(C4=CC=CC=C4/3)=S
2.8,O=NC1=CC=C(C=C1)N(C2=CC=C(C=C2)N=O)C3=CC=C(C=C3)N=O
2.5,O=C1C(Cl)=C(C(C(Cl)=C1NC2CCCCC2)=O)NC3CCCCC3
2.5,O=C1C(Cl)=C(C(C(Cl)=C1NC2=CC=CC=C2)=O)NC3=CC=CC=C3
2.4,O=C1C(C#N)=C(C(C(Cl)=C1NC2CCCCC2)=O)NC3CCCCC3
2.3,[H]C1=C(C(C([H])=C(C1=O)N2CCCC2)=O)N3CCCC3
3.09,O=C1C2=C(B3C4=C1N=CN=C4C(C5=C3C(C6=O)=NC=N5)=O)C6=NC=N2
2.56,O=C1C2=C(N3C4=C1N=CN=C4C(C5=C3C(C6=O)=NC=N5)=O)C6=NC=N2
2.81,O=C1C2=C(P3C4=C1N=CN=C4C(C5=C3C(C6=O)=NC=N5)=O)C6=NC=N2
2.2,O=C1C2=C(B3C4=C1C=CC=C4C(C5=C3C(C6=O)=CC=C5)=O)C6=CC=C2
1.75,O=C1C2=C(N3C4=C1C=CC=C4C(C5=C3C(C6=O)=CC=C5)=O)C6=CC=C2
1.8,O=C1C2=C(P3C4=C1C=CC=C4C(C5=C3C(C6=O)=CC=C5)=O)C6=CC=C2
2.4,FC(C=C1S[Li])=C(C=C1F)S[Li]
2.4,SC1=CC(F)=C(C=C1F)S
2.4,S=C(C(F)=C1)C=C(F)C1=S
3.5,C1(N(C2=CC=C3C(C4(C5=C3C=CC(N(C6=CC=CC=C6)C7=CC=CC=C7)=C5)C8=CC(N(C9=CC=CC=C9)C%10=CC=CC=C%10)=CC=C8C%11=C4C=C(C=C%11)N(C%12=CC=CC=C%12)C%13=CC=CC=C%13)=C2)C%14=CC=CC=C%14)=CC=CC=C1
0.7,CC(=O)NC1=CC=C(O)C=C1
2.4,O=C1C=C(SC2=CC=CC=C2SC2=CC(=O)C3=C(C=CC=C3)C2=O)C(=O)C2=C1C=CC=C2
2.5,O=C(C1=C(C2=O)C=CC=C1)C=C2SC3=CC=CC(SC(C(C4=C5C=CC=C4)=O)=CC5=O)=C3
2.6,O=C(C1=C(C2=O)C=CC=C1)C=C2SC3=CC=C(SC(C(C4=C5C=CC=C4)=O)=CC5=O)C=C3
1,O=C(C1=C(C(C(O[Li])=O)=C(C(C(O[Li])=O)=C1C(O[Li])=O)C(O[Li])=O)C(O[Li])=O)O[Li]
1,O=C(O)C1=C(C(O)=O)C(C(O)=O)=C(C(O)=O)C(C(O)=O)=C1C(O)=O
1,[Li]OC(C1C(C(C(C(C1C(O[Li])O[Li])C(O[Li])O[Li])C(O[Li])O[Li])C(O[Li])O[Li])C(O[Li])O[Li])O[Li]
1,OC(C1C(C(C(C(C1C(O)O)C(O)O)C(O)O)C(O)O)C(O)O)O
2.5,O=C1C2=CC=C3C(N(C(C4=C3C2=C(C=C4)C(N1O[Li])=O)=O)O[Li])=O
2.5,O=C1C2=CC=C3C(N(O)C(C4=C3C2=C(C(N1O)=O)C=C4)=O)=O
2.5,OC1=C2C=CC3=C(C2=C(C(N1O)=O)C=C4)C4=C(O)N(O)C3=O
2.5,O=C1C(C=CC2=C3O[Li])=C(C2=C(C(N3O[Li])=O)C=C4)C4=C(O[Li])N1O[Li]
3.6,C1=CC=C(N(C2=CC=CC=C2)C2=CC=C3C(=C2)C2(C4=CC(N(C5=CC=CC=C5)C5=CC=CC=C5)=CC=C4C4=C2C=C(N(C2=CC=CC=C2)C2=CC=CC=C2)C=C4)C2=C3C=CC(N(C3=CC=CC=C3)C3=CC=CC=C3)=C2)C=C1
2.7,O=C1C=CC(C(C2=CC=C(C=C2)C3=CC(C4=CC=C(C=C4)C5=CC(C=CC5=O)=O)=CC(C6=CC=C(C=C6)C7=CC(C=CC7=O)=O)=C3)=C1)=O
2.7,[Li]OC1=CC=C(C(C2=CC=C(C=C2)C3=CC(C4=CC=C(C=C4)C5=C(C=CC(O[Li])=C5)O[Li])=CC(C6=CC=C(C=C6)C7=C(C=CC(O[Li])=C7)O[Li])=C3)=C1)O[Li]
2.7,OC1=CC=C(C(C2=CC=C(C=C2)C3=CC(C4=CC=C(C=C4)C5=C(C=CC(O)=C5)O)=CC(C6=CC=C(C=C6)C7=C(C=CC(O)=C7)O)=C3)=C1)O
2.5,NC1=C(N)C(=O)C2=NC3=C(N=C2C1=O)C(=O)C(N)=C(N)C3=O
2.7,CCN(C(SSC(N(CC)CC)=S)=S)CC
2.2,C1(SSC2=CC=CC=C2)=CC=CC=C1
2.6,C12=CC=C(C3=C24)SSC3=CC=C4SS1
2.45,C1(SSC2=CC=NC=C2)=CC=NC=C1
2.45,C1(SSC2=CC=NC=C2)=CC=NC=C1
2.8,O=N1=C(C=CC=C1)SSC2=N(C=CC=C2)=O
3.2,C1(S2)=C3C4=S2SC5=C4C6=C(SS7=C6C3=C(S7)C=C1)C=C5
2.85,CC1=NN=C(SSC)S1
2.3,CC1=C2CSSCC2=C(C)C3=C1CSSC3
2.5,O=C1C2=C(C(C3=C1SC4=C(S3)SSC4=S)=O)SC5=C(S2)SSC5=S
2.3,C1(SSSC2=CC=CC=C2)=CC=CC=C1
2.22,[H]C1=CC=C(C=C1)SSSSC2=CC=C(C=C2)[H]
2.18,COC1=CC=C(C=C1)SSSSC2=CC=C(C=C2)OC
2.3,FC(F)(C1=CC=C(C=C1)SSSSC2=CC=C(C=C2)C(F)(F)F)F
3,CC1=CC=C(C(SSC2=C(C=CC(C)=C2)N)=C1)N
2.2,NC1=CC=CC=C1OSSOC2=CC=CC=C2N
3,CC1=C2CSSCC2=C(C)N1
3.1,CC(C=C1)=CC=C1/N=C(SS2)/N=C2NC
3.1,CC1=C2CSSCC2=C(C=C1)NC
3.5,O=S(C(F)(F)F)(N([Li])C1=CC=C(N([Li])S(C(F)(F)F)(=O)=O)C=C1)=O
3.5,O=S(C(F)(F)F)(NC1=CC=C(C=C1)NS(C(F)(F)F)(=O)=O)=O
3.5,O=S(C(F)(F)F)(/N=C1C=C/C(C=C\1)=N/S(C(F)(F)F)(=O)=O)=O
3.6,O=S(C(F)(F)F)(N(C1=C(Cl)C=C(C(Cl)=C1)N(S(C(F)(F)F)(=O)=O)[Li])[Li])=O
3.6,O=S(C(F)(F)F)(NC1=C(Cl)C=C(C(Cl)=C1)NS(C(F)(F)F)(=O)=O)=O
3.6,O=S(C(F)(F)F)(/N=C1C(Cl)=C/C(C(Cl)=C\1)=N/S(C(F)(F)F)(=O)=O)=O
3.7,O=S(C(F)(F)F)(N([Li])C1=C(C=C(N([Li])S(C(F)(F)F)(=O)=O)C(F)=C1)F)=O
3.7,O=S(C(F)(F)F)(NC1=C(C=C(NS(C(F)(F)F)(=O)=O)C(F)=C1)F)=O
3.7,O=S(C(F)(F)F)(/N=C1C(F)=C/C(C(F)=C\1)=N/S(C(F)(F)F)(=O)=O)=O
3.2,O=S(C(F)(F)F)(N([Li])C1=C(N([Li])S(=O)(C(F)(F)F)=O)C=C(N([Li])S(C(F)(F)F)(=O)=O)C(N([Li])S(=O)(C(F)(F)F)=O)=C1)=O
3.2,O=S(C(F)(F)F)(NC1=C(C=C(C(NS(=O)(C(F)(F)F)=O)=C1)NS(C(F)(F)F)(=O)=O)NS(=O)(C(F)(F)F)=O)=O
3.2,O=S(C(F)(F)F)(N(C(/C(C=C/1N(S(C(F)(F)F)(=O)=O)[Li])=N/S(=O)(C(F)(F)F)=O)=CC1=N/S(=O)(C(F)(F)F)=O)[Li])=O
3.2,N#CN(C1=CC=C(C=C1)N(C#N)[Li])[Li]
3.2,N#CNC1=CC=C(C=C1)NC#N
3.2,N#C/N=C1C=C/C(C=C\1)=N/C#N
3.3,N#CN(C1=C(Cl)C=C(C(Cl)=C1)N(C#N)[Li])[Li]
3.3,N#CNC1=C(Cl)C=C(C(Cl)=C1)NC#N
3.3,N#C/N=C1C(Cl)=C/C(C(Cl)=C\1)=N/C#N
3.35,N#CN(C1=C(F)C=C(C(F)=C1)N(C#N)[Li])[Li]
3.35,N#CNC1=C(F)C=C(C(F)=C1)NC#N
3.35,N#C/N=C1C(F)=C/C(C(F)=C\1)=N/C#N
3.4,N#CC1=C(C=C(C(N(S(C)(=O)=O)[Li])=C1)C#N)N(S(C)(=O)=O)[Li]
3.4,N#CC1=C(NS(C)(=O)=O)C=C(C#N)C(NS(C)(=O)=O)=C1
